"business_id","date","ViolationTypeID","risk_category","description"
89559,"20170606",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89559,"20170606",103148,"Low Risk","No thermometers or uncalibrated thermometers "
89560,"20170906",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89569,"20170223",103145,"Low Risk","Improper storage of equipment utensils or linens"
89580,"20170803",103133,"Moderate Risk","Foods not protected from contamination"
89580,"20170803",103103,"High Risk","High risk food holding temperature "
89590,"20170901",103103,"High Risk","High risk food holding temperature "
89590,"20170901",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89590,"20170901",103138,"Low Risk","Improper storage use or identification of toxic substances"
89590,"20170901",103134,"Moderate Risk","Other moderate risk violation"
89599,"20161215",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
89599,"20161215",103147,"Low Risk","Inadequate ventilation or lighting"
89599,"20161215",103139,"Low Risk","Improper food storage"
89643,"20170927",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89643,"20170927",103129,"Moderate Risk","Insufficient hot water or running water"
89643,"20170118",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89643,"20170118",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89648,"20170112",103133,"Moderate Risk","Foods not protected from contamination"
89648,"20170112",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89648,"20170112",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
89680,"20170412",103102,"High Risk","Unclean hands or improper use of gloves"
89680,"20170412",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89680,"20170412",103133,"Moderate Risk","Foods not protected from contamination"
89687,"20161129",103142,"Low Risk","Unclean nonfood contact surfaces"
89687,"20161129",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89687,"20161129",103120,"Moderate Risk","Moderate risk food holding temperature "
89687,"20170301",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
89687,"20170301",103139,"Low Risk","Improper food storage"
89687,"20170301",103150,"Low Risk","Improper or defective plumbing"
89687,"20170301",103142,"Low Risk","Unclean nonfood contact surfaces"
89696,"20170612",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89705,"20171011",103135,"Low Risk","No person in charge of food facility"
89705,"20171011",103120,"Moderate Risk","Moderate risk food holding temperature "
89705,"20171011",103156,"Low Risk","Permit license or inspection report not posted"
89705,"20171011",103161,"Low Risk","Low risk vermin infestation"
89705,"20171011",103147,"Low Risk","Inadequate ventilation or lighting"
89710,"20170424",103157,"Low Risk","Food safety certificate or food handler card not available"
89710,"20170424",103103,"High Risk","High risk food holding temperature "
89710,"20170424",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89722,"20170714",103120,"Moderate Risk","Moderate risk food holding temperature "
89722,"20170714",103156,"Low Risk","Permit license or inspection report not posted"
89722,"20170714",103157,"Low Risk","Food safety certificate or food handler card not available"
89723,"20170429",103102,"High Risk","Unclean hands or improper use of gloves"
89723,"20170429",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89728,"20170317",103103,"High Risk","High risk food holding temperature "
89728,"20170317",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89749,"20170124",103145,"Low Risk","Improper storage of equipment utensils or linens"
89749,"20170124",103133,"Moderate Risk","Foods not protected from contamination"
89758,"20170301",103132,"Moderate Risk","Improper thawing methods "
89758,"20170301",103150,"Low Risk","Improper or defective plumbing"
89758,"20170301",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89758,"20170301",103103,"High Risk","High risk food holding temperature "
89772,"20170117",103150,"Low Risk","Improper or defective plumbing"
89773,"20170719",103120,"Moderate Risk","Moderate risk food holding temperature "
89773,"20170719",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
89773,"20170719",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89773,"20170719",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89773,"20170719",103145,"Low Risk","Improper storage of equipment utensils or linens"
89775,"20171019",103145,"Low Risk","Improper storage of equipment utensils or linens"
89775,"20171019",103109,"High Risk","Unclean or unsanitary food contact surfaces"
89787,"20170829",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89788,"20170309",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89790,"20161129",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89798,"20170104",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
89798,"20170104",103132,"Moderate Risk","Improper thawing methods "
89798,"20170104",103120,"Moderate Risk","Moderate risk food holding temperature "
89798,"20170104",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89802,"20170109",103109,"High Risk","Unclean or unsanitary food contact surfaces"
89802,"20170109",103120,"Moderate Risk","Moderate risk food holding temperature "
89802,"20170109",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
89802,"20170109",103161,"Low Risk","Low risk vermin infestation"
89802,"20170109",103102,"High Risk","Unclean hands or improper use of gloves"
89802,"20170109",103105,"High Risk","Improper cooling methods"
89826,"20170802",103156,"Low Risk","Permit license or inspection report not posted"
89826,"20170802",103143,"Low Risk","Inadequate warewashing facilities or equipment"
89826,"20170802",103157,"Low Risk","Food safety certificate or food handler card not available"
89826,"20170802",103103,"High Risk","High risk food holding temperature "
89826,"20170802",103141,"Low Risk","Improper food labeling or menu misrepresentation"
89830,"20170304",103133,"Moderate Risk","Foods not protected from contamination"
89830,"20170304",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89830,"20170304",103138,"Low Risk","Improper storage use or identification of toxic substances"
89833,"20170106",103105,"High Risk","Improper cooling methods"
89833,"20170106",103120,"Moderate Risk","Moderate risk food holding temperature "
89833,"20170106",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89833,"20170106",103161,"Low Risk","Low risk vermin infestation"
89833,"20170106",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
89833,"20170106",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89833,"20170106",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
89834,"20170511",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89839,"20170420",103129,"Moderate Risk","Insufficient hot water or running water"
89846,"20170104",103109,"High Risk","Unclean or unsanitary food contact surfaces"
89846,"20170104",103131,"Moderate Risk","Moderate risk vermin infestation"
89900,"20161206",103112,"High Risk","No hot water or running water"
89906,"20170118",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
89920,"20170214",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89927,"20170321",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89927,"20170321",103120,"Moderate Risk","Moderate risk food holding temperature "
89927,"20170321",103138,"Low Risk","Improper storage use or identification of toxic substances"
89927,"20170321",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89948,"20170920",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
89948,"20170920",103109,"High Risk","Unclean or unsanitary food contact surfaces"
89948,"20170920",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
89948,"20170920",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89963,"20170316",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89963,"20170316",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
89963,"20170316",103102,"High Risk","Unclean hands or improper use of gloves"
89969,"20170215",103150,"Low Risk","Improper or defective plumbing"
89969,"20170215",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
89969,"20170215",103133,"Moderate Risk","Foods not protected from contamination"
89982,"20171003",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
89982,"20171003",103139,"Low Risk","Improper food storage"
89982,"20171003",103156,"Low Risk","Permit license or inspection report not posted"
89982,"20171003",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
89982,"20171003",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
89982,"20170125",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
89982,"20170125",103108,"High Risk","Contaminated or adulterated food"
89982,"20170125",103105,"High Risk","Improper cooling methods"
89982,"20170125",103145,"Low Risk","Improper storage of equipment utensils or linens"
89982,"20170125",103103,"High Risk","High risk food holding temperature "
89982,"20170125",103138,"Low Risk","Improper storage use or identification of toxic substances"
89987,"20170523",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
89987,"20170523",103143,"Low Risk","Inadequate warewashing facilities or equipment"
89987,"20170523",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
89988,"20170705",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
89988,"20170705",103150,"Low Risk","Improper or defective plumbing"
89993,"20170810",103109,"High Risk","Unclean or unsanitary food contact surfaces"
89993,"20170810",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
89993,"20170810",103133,"Moderate Risk","Foods not protected from contamination"
89993,"20170810",103103,"High Risk","High risk food holding temperature "
90010,"20170105",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90010,"20170823",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90010,"20170823",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90010,"20170823",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90029,"20170512",103145,"Low Risk","Improper storage of equipment utensils or linens"
90029,"20170512",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90039,"20170227",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90039,"20170227",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90039,"20170227",103139,"Low Risk","Improper food storage"
90040,"20170227",103145,"Low Risk","Improper storage of equipment utensils or linens"
90040,"20170227",103160,"Low Risk","Inadequate HACCP plan record keeping"
90040,"20170227",103139,"Low Risk","Improper food storage"
90041,"20170831",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90041,"20170831",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
90042,"20170830",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
90045,"20170227",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90060,"20170612",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90060,"20170612",103145,"Low Risk","Improper storage of equipment utensils or linens"
90083,"20170331",103128,"Moderate Risk","Consumer advisory not provided for raw or undercooked foods"
90083,"20170331",103108,"High Risk","Contaminated or adulterated food"
90083,"20170727",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
90083,"20170727",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90083,"20170727",103139,"Low Risk","Improper food storage"
90096,"20161229",103109,"High Risk","Unclean or unsanitary food contact surfaces"
90096,"20161229",103165,"Low Risk","No plan review or Building Permit"
90119,"20170309",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90119,"20170309",103120,"Moderate Risk","Moderate risk food holding temperature "
90137,"20170121",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90139,"20170425",103139,"Low Risk","Improper food storage"
90139,"20170425",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90139,"20170425",103134,"Moderate Risk","Other moderate risk violation"
90139,"20170425",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90147,"20170711",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
90147,"20170711",103139,"Low Risk","Improper food storage"
90192,"20170315",103105,"High Risk","Improper cooling methods"
90192,"20170315",103147,"Low Risk","Inadequate ventilation or lighting"
90192,"20170315",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90192,"20170315",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90192,"20170315",103133,"Moderate Risk","Foods not protected from contamination"
90194,"20170412",103120,"Moderate Risk","Moderate risk food holding temperature "
90195,"20170511",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90213,"20170810",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90221,"20170830",103120,"Moderate Risk","Moderate risk food holding temperature "
90221,"20170830",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90221,"20170830",103131,"Moderate Risk","Moderate risk vermin infestation"
90221,"20170830",103105,"High Risk","Improper cooling methods"
90222,"20170727",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90222,"20170727",103120,"Moderate Risk","Moderate risk food holding temperature "
90222,"20170727",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90222,"20170727",103145,"Low Risk","Improper storage of equipment utensils or linens"
90223,"20170428",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
90223,"20170428",103109,"High Risk","Unclean or unsanitary food contact surfaces"
90223,"20170428",103156,"Low Risk","Permit license or inspection report not posted"
90236,"20170302",103131,"Moderate Risk","Moderate risk vermin infestation"
90236,"20170302",103120,"Moderate Risk","Moderate risk food holding temperature "
90238,"20170131",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90238,"20170131",103141,"Low Risk","Improper food labeling or menu misrepresentation"
90238,"20170131",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
90238,"20170131",103120,"Moderate Risk","Moderate risk food holding temperature "
90238,"20170401",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90238,"20170401",103129,"Moderate Risk","Insufficient hot water or running water"
90239,"20170906",103132,"Moderate Risk","Improper thawing methods "
90239,"20170906",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90239,"20170906",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
90255,"20170327",103129,"Moderate Risk","Insufficient hot water or running water"
90255,"20170327",103120,"Moderate Risk","Moderate risk food holding temperature "
90256,"20170105",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90256,"20170105",103120,"Moderate Risk","Moderate risk food holding temperature "
90256,"20170105",103143,"Low Risk","Inadequate warewashing facilities or equipment"
90256,"20170105",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90268,"20170214",103120,"Moderate Risk","Moderate risk food holding temperature "
90281,"20170206",103157,"Low Risk","Food safety certificate or food handler card not available"
90281,"20170206",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90281,"20170206",103143,"Low Risk","Inadequate warewashing facilities or equipment"
90288,"20170401",103133,"Moderate Risk","Foods not protected from contamination"
90288,"20170401",103148,"Low Risk","No thermometers or uncalibrated thermometers "
90288,"20170401",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90313,"20170927",103145,"Low Risk","Improper storage of equipment utensils or linens"
90313,"20170927",103139,"Low Risk","Improper food storage"
90315,"20170329",103133,"Moderate Risk","Foods not protected from contamination"
90315,"20170329",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90315,"20170329",103143,"Low Risk","Inadequate warewashing facilities or equipment"
90316,"20170308",103139,"Low Risk","Improper food storage"
90316,"20170308",103142,"Low Risk","Unclean nonfood contact surfaces"
90341,"20170517",103131,"Moderate Risk","Moderate risk vermin infestation"
90341,"20170517",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
90342,"20170915",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90342,"20170915",103120,"Moderate Risk","Moderate risk food holding temperature "
90342,"20170329",103145,"Low Risk","Improper storage of equipment utensils or linens"
90342,"20170329",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90349,"20170131",103139,"Low Risk","Improper food storage"
90349,"20170131",103147,"Low Risk","Inadequate ventilation or lighting"
90349,"20170131",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90349,"20170131",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90349,"20170525",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90349,"20170525",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90349,"20170525",103112,"High Risk","No hot water or running water"
90349,"20170525",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90379,"20170524",103143,"Low Risk","Inadequate warewashing facilities or equipment"
90379,"20170524",103120,"Moderate Risk","Moderate risk food holding temperature "
90408,"20171012",103114,"High Risk","High risk vermin infestation"
90408,"20171012",103129,"Moderate Risk","Insufficient hot water or running water"
90408,"20171012",103120,"Moderate Risk","Moderate risk food holding temperature "
90408,"20170131",103145,"Low Risk","Improper storage of equipment utensils or linens"
90408,"20170131",103114,"High Risk","High risk vermin infestation"
90408,"20170131",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90408,"20170131",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90409,"20170927",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90409,"20170927",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90409,"20170927",103139,"Low Risk","Improper food storage"
90409,"20170203",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90409,"20170203",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90409,"20170203",103143,"Low Risk","Inadequate warewashing facilities or equipment"
90427,"20170420",103120,"Moderate Risk","Moderate risk food holding temperature "
90427,"20170420",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90428,"20170217",103148,"Low Risk","No thermometers or uncalibrated thermometers "
90428,"20170217",103120,"Moderate Risk","Moderate risk food holding temperature "
90428,"20170217",103129,"Moderate Risk","Insufficient hot water or running water"
90428,"20170217",103131,"Moderate Risk","Moderate risk vermin infestation"
90428,"20170217",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90433,"20170429",103139,"Low Risk","Improper food storage"
90433,"20170429",103120,"Moderate Risk","Moderate risk food holding temperature "
90448,"20170309",103131,"Moderate Risk","Moderate risk vermin infestation"
90448,"20170309",103139,"Low Risk","Improper food storage"
90448,"20170309",103132,"Moderate Risk","Improper thawing methods "
90448,"20170309",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90448,"20170309",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90449,"20170714",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90449,"20170714",103142,"Low Risk","Unclean nonfood contact surfaces"
90449,"20170714",103120,"Moderate Risk","Moderate risk food holding temperature "
90449,"20170714",103105,"High Risk","Improper cooling methods"
90450,"20170608",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90460,"20170918",103105,"High Risk","Improper cooling methods"
90460,"20170918",103132,"Moderate Risk","Improper thawing methods "
90460,"20170918",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90461,"20170401",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90461,"20170401",103161,"Low Risk","Low risk vermin infestation"
90461,"20170401",103132,"Moderate Risk","Improper thawing methods "
90461,"20170401",103139,"Low Risk","Improper food storage"
90487,"20170418",103132,"Moderate Risk","Improper thawing methods "
90487,"20170418",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90487,"20170418",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90487,"20170418",103143,"Low Risk","Inadequate warewashing facilities or equipment"
90503,"20170927",103139,"Low Risk","Improper food storage"
90503,"20170927",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90503,"20170927",103133,"Moderate Risk","Foods not protected from contamination"
90503,"20170927",103114,"High Risk","High risk vermin infestation"
90503,"20170927",103112,"High Risk","No hot water or running water"
90503,"20170927",103103,"High Risk","High risk food holding temperature "
90510,"20170424",103102,"High Risk","Unclean hands or improper use of gloves"
90510,"20170424",103131,"Moderate Risk","Moderate risk vermin infestation"
90510,"20170424",103125,"Moderate Risk","Noncompliance with shell fish tags or display"
90510,"20170424",103133,"Moderate Risk","Foods not protected from contamination"
90510,"20170424",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90510,"20170424",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90510,"20170424",103103,"High Risk","High risk food holding temperature "
90511,"20170802",103109,"High Risk","Unclean or unsanitary food contact surfaces"
90511,"20170802",103148,"Low Risk","No thermometers or uncalibrated thermometers "
90511,"20170802",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90514,"20170912",103109,"High Risk","Unclean or unsanitary food contact surfaces"
90514,"20170912",103120,"Moderate Risk","Moderate risk food holding temperature "
90514,"20170912",103145,"Low Risk","Improper storage of equipment utensils or linens"
90523,"20170426",103120,"Moderate Risk","Moderate risk food holding temperature "
90525,"20170314",103103,"High Risk","High risk food holding temperature "
90525,"20170314",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90525,"20170314",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
90525,"20170314",103133,"Moderate Risk","Foods not protected from contamination"
90525,"20170314",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90525,"20170314",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
90536,"20170803",103103,"High Risk","High risk food holding temperature "
90536,"20170803",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90536,"20170803",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90544,"20170426",103148,"Low Risk","No thermometers or uncalibrated thermometers "
90544,"20170426",103112,"High Risk","No hot water or running water"
90544,"20170426",103136,"Low Risk","Unsanitary employee garments hair or nails"
90544,"20170530",103145,"Low Risk","Improper storage of equipment utensils or linens"
90544,"20170530",103132,"Moderate Risk","Improper thawing methods "
90544,"20170530",103129,"Moderate Risk","Insufficient hot water or running water"
90544,"20170530",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
90544,"20170530",103109,"High Risk","Unclean or unsanitary food contact surfaces"
90581,"20170906",103103,"High Risk","High risk food holding temperature "
90581,"20170906",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90581,"20170906",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90583,"20170508",103103,"High Risk","High risk food holding temperature "
90588,"20170503",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90588,"20170413",103128,"Moderate Risk","Consumer advisory not provided for raw or undercooked foods"
90588,"20170503",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90588,"20170413",103147,"Low Risk","Inadequate ventilation or lighting"
90588,"20170413",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90588,"20170413",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90593,"20170426",103133,"Moderate Risk","Foods not protected from contamination"
90593,"20170426",103109,"High Risk","Unclean or unsanitary food contact surfaces"
90603,"20170404",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90603,"20170404",103131,"Moderate Risk","Moderate risk vermin infestation"
90603,"20170404",103145,"Low Risk","Improper storage of equipment utensils or linens"
90603,"20170404",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
90603,"20170404",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90604,"20170502",103133,"Moderate Risk","Foods not protected from contamination"
90604,"20170502",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90604,"20170502",103105,"High Risk","Improper cooling methods"
90604,"20170502",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90672,"20170412",103129,"Moderate Risk","Insufficient hot water or running water"
90705,"20170303",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90705,"20170303",103139,"Low Risk","Improper food storage"
90709,"20170808",103120,"Moderate Risk","Moderate risk food holding temperature "
90709,"20170808",103145,"Low Risk","Improper storage of equipment utensils or linens"
90709,"20170808",103133,"Moderate Risk","Foods not protected from contamination"
90710,"20170809",103105,"High Risk","Improper cooling methods"
90710,"20170809",103103,"High Risk","High risk food holding temperature "
90710,"20170809",103132,"Moderate Risk","Improper thawing methods "
90711,"20170628",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
90711,"20170628",103105,"High Risk","Improper cooling methods"
90760,"20170320",103161,"Low Risk","Low risk vermin infestation"
90760,"20170320",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90760,"20170911",103156,"Low Risk","Permit license or inspection report not posted"
90792,"20170805",103133,"Moderate Risk","Foods not protected from contamination"
90800,"20171004",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
90800,"20170331",103141,"Low Risk","Improper food labeling or menu misrepresentation"
90800,"20170331",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
90801,"20171003",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90808,"20170418",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
90810,"20170609",103120,"Moderate Risk","Moderate risk food holding temperature "
90810,"20170609",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90813,"20170512",103143,"Low Risk","Inadequate warewashing facilities or equipment"
90813,"20170512",103133,"Moderate Risk","Foods not protected from contamination"
90813,"20170512",103145,"Low Risk","Improper storage of equipment utensils or linens"
90831,"20171016",103103,"High Risk","High risk food holding temperature "
90837,"20170719",103109,"High Risk","Unclean or unsanitary food contact surfaces"
90837,"20170719",103139,"Low Risk","Improper food storage"
90837,"20170719",103103,"High Risk","High risk food holding temperature "
90840,"20171010",103120,"Moderate Risk","Moderate risk food holding temperature "
90840,"20171010",103109,"High Risk","Unclean or unsanitary food contact surfaces"
90862,"20170303",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90881,"20170327",103118,"Moderate Risk","Employee eating or smoking"
90881,"20170327",103161,"Low Risk","Low risk vermin infestation"
90895,"20170814",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90895,"20170814",103131,"Moderate Risk","Moderate risk vermin infestation"
90895,"20170814",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90896,"20170831",103145,"Low Risk","Improper storage of equipment utensils or linens"
90914,"20170613",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90917,"20170613",103143,"Low Risk","Inadequate warewashing facilities or equipment"
90917,"20170613",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90917,"20170613",103161,"Low Risk","Low risk vermin infestation"
90925,"20170613",103105,"High Risk","Improper cooling methods"
90930,"20170720",103161,"Low Risk","Low risk vermin infestation"
90930,"20170720",103141,"Low Risk","Improper food labeling or menu misrepresentation"
90930,"20170720",103142,"Low Risk","Unclean nonfood contact surfaces"
90934,"20170508",103139,"Low Risk","Improper food storage"
90939,"20170407",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90939,"20170407",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90939,"20170407",103162,"Low Risk","Other low risk violation"
90939,"20170407",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90941,"20170428",103138,"Low Risk","Improper storage use or identification of toxic substances"
90941,"20170428",103114,"High Risk","High risk vermin infestation"
90941,"20170428",103145,"Low Risk","Improper storage of equipment utensils or linens"
90941,"20170428",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
90941,"20170428",103147,"Low Risk","Inadequate ventilation or lighting"
90945,"20170626",103138,"Low Risk","Improper storage use or identification of toxic substances"
90945,"20170626",103148,"Low Risk","No thermometers or uncalibrated thermometers "
90945,"20170626",103132,"Moderate Risk","Improper thawing methods "
90945,"20170626",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90945,"20170626",103103,"High Risk","High risk food holding temperature "
90951,"20170419",103155,"Low Risk","Unapproved  living quarters in food facility"
90951,"20170419",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
90951,"20170419",103105,"High Risk","Improper cooling methods"
90971,"20170929",103129,"Moderate Risk","Insufficient hot water or running water"
